"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.thequestion","Answer.q1","Answer.q2","Answer.q3","Approve","Reject"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3BC8WZX3V461R3S40TAOJ8GKGZ2RRZ","AD7MWBDCVS5ZZ","Approved","Wed Feb 24 09:55:52 PST 2016","Wed Feb 24 09:57:13 PST 2016","Thu Feb 25 09:57:13 PST 2016","Wed Feb 24 11:01:58 PST 2016","","","81","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","2","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3DPNQGW4LMP14ESMXTBD0KEESY664Z","A3F8G26PENQ6EO","Approved","Wed Feb 24 09:57:58 PST 2016","Wed Feb 24 09:59:03 PST 2016","Thu Feb 25 09:59:03 PST 2016","Wed Feb 24 11:01:58 PST 2016","","","65","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","3","4","7"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3E337GFOLAIPNFRYRBZVBKX3DT4GN6","A1DDBGQDMZZ1VW","Approved","Wed Feb 24 10:10:27 PST 2016","Wed Feb 24 10:11:28 PST 2016","Thu Feb 25 10:11:28 PST 2016","Wed Feb 24 11:01:58 PST 2016","","","61","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","4","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3IRIK4HM3BU4ZI51Q8HVJIQ2KBMC6H","A1YGENVE7OI5JL","Approved","Wed Feb 24 09:55:30 PST 2016","Wed Feb 24 10:12:55 PST 2016","Thu Feb 25 10:12:55 PST 2016","Wed Feb 24 11:01:58 PST 2016","","","1045","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","5","2","2"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3N1FSUEFL6A0PN717GJR6QO69KS4DO","AK3H5QRAROFGP","Approved","Wed Feb 24 09:55:45 PST 2016","Wed Feb 24 10:19:14 PST 2016","Thu Feb 25 10:19:14 PST 2016","Wed Feb 24 11:01:58 PST 2016","","","1409","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","4","6"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3NVC2EB65R9I52JO3Y1M9661D823YA","A1VJAKNGJPT0M3","Approved","Wed Feb 24 09:54:37 PST 2016","Wed Feb 24 09:55:44 PST 2016","Thu Feb 25 09:55:44 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","67","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","4","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3RKNTXVS3N82RG4PN6SPGPG0OHV4AM","AQMPJO4O175ZQ","Approved","Wed Feb 24 09:55:29 PST 2016","Wed Feb 24 09:56:22 PST 2016","Thu Feb 25 09:56:22 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","53","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","1","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3UJ1CZ6IZIZONVUJIBXQ6HGKAJXS5B","A62LZWGKLMBT2","Approved","Wed Feb 24 09:54:31 PST 2016","Wed Feb 24 09:59:28 PST 2016","Thu Feb 25 09:59:28 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","297","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","5","3","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3XUHV3NRVL8ZXMG37HLR239I18GH5F","A3MZ9RQJX9T656","Approved","Wed Feb 24 09:54:55 PST 2016","Wed Feb 24 09:55:40 PST 2016","Thu Feb 25 09:55:40 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","45","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","4","1"
"3A9LA2FRWSN5CL2KNLZL525KLA0XH7","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3Y54SXRO1MV6NAXD8CAOOY4MBJ4UTK","A16PU53B41CJ22","Approved","Wed Feb 24 09:55:17 PST 2016","Wed Feb 24 10:07:57 PST 2016","Thu Feb 25 10:07:57 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","760","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.","7","1","1"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","32Q90QCQ1TVQVVA4O3HRJPVN6IJEKH","A273DS7TQWR9M1","Approved","Wed Feb 24 09:54:42 PST 2016","Wed Feb 24 10:10:55 PST 2016","Thu Feb 25 10:10:55 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","973","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","1","7"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3483FV8BEFTR10DZTFSP75HG8KA623","A3V0ECSC892EW9","Approved","Wed Feb 24 09:58:01 PST 2016","Wed Feb 24 10:25:52 PST 2016","Thu Feb 25 10:25:52 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","1671","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","4","2","2"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","36PW28KO406KJI1ICC42PBSR16PAEY","AN7ZJTSOR3532","Approved","Wed Feb 24 09:57:38 PST 2016","Wed Feb 24 09:59:08 PST 2016","Thu Feb 25 09:59:08 PST 2016","Wed Feb 24 11:01:59 PST 2016","","","90","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3A0EX8ZRN9YN8XN1IRGSRP4D10FBY9","A2QTP92PCZUGI2","Approved","Wed Feb 24 09:54:46 PST 2016","Wed Feb 24 09:55:15 PST 2016","Thu Feb 25 09:55:15 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","29","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3E4GGUZ1T91Y0FYOVJMQHOMY9FTK2L","A2CQP9DZSDUC5V","Approved","Wed Feb 24 09:54:47 PST 2016","Wed Feb 24 10:23:01 PST 2016","Thu Feb 25 10:23:01 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","1694","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3ERET4BTVNJ90ZJNGS15RBUCFL3K9D","A18VHGJDSTTBHV","Approved","Wed Feb 24 09:55:08 PST 2016","Wed Feb 24 09:57:12 PST 2016","Thu Feb 25 09:57:12 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","124","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","5","1","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3HMVI3QICK2MVZ59GUN3LDR4FOO1YG","A1WRYUFOYFF8QO","Approved","Wed Feb 24 09:55:19 PST 2016","Wed Feb 24 10:10:02 PST 2016","Thu Feb 25 10:10:02 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","883","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3KGTPGBS6YVC3B30PXQSNBVWB6R2U0","A22KRF782ELLB0","Approved","Wed Feb 24 10:00:28 PST 2016","Wed Feb 24 10:01:39 PST 2016","Thu Feb 25 10:01:39 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","71","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","4","3","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3LEP4MGT3HAKAMSAMVTEE4UCJDFBD9","A2EAJ7834XI2IT","Approved","Wed Feb 24 10:46:29 PST 2016","Wed Feb 24 10:48:08 PST 2016","Thu Feb 25 10:48:08 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","99","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","4"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3LOTDFNYA899W94H8SK0PIAI5Q6WFC","A17J1CE7N49Z9D","Approved","Wed Feb 24 09:54:44 PST 2016","Wed Feb 24 09:55:10 PST 2016","Thu Feb 25 09:55:10 PST 2016","Wed Feb 24 11:02:00 PST 2016","","","26","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","5","4","4"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3M23Y66PO3HK6ZUXNU7VYNUK6E8S6R","A26K8OELA8ZDI9","Approved","Wed Feb 24 09:54:48 PST 2016","Wed Feb 24 09:55:49 PST 2016","Thu Feb 25 09:55:49 PST 2016","Wed Feb 24 11:02:01 PST 2016","","","61","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","3","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3NKQQ8O39ZFZ6L1GMMA9JUM08XFDUJ","A2RMJNF6IPI42F","Approved","Wed Feb 24 09:55:12 PST 2016","Wed Feb 24 10:44:55 PST 2016","Thu Feb 25 10:44:55 PST 2016","Wed Feb 24 11:02:01 PST 2016","","","2983","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","6","2","5"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3PDJHANYK6QVGQGHC0VWU9NIX3RH6V","AUVC78LEL0T6L","Approved","Wed Feb 24 09:54:48 PST 2016","Wed Feb 24 10:17:12 PST 2016","Thu Feb 25 10:17:12 PST 2016","Wed Feb 24 11:02:01 PST 2016","","","1344","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","7"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3PS7W85Z80C83I9AA1FXS2H8YZZ9TF","A2S8ZTPKX3B928","Approved","Wed Feb 24 10:34:03 PST 2016","Wed Feb 24 10:36:20 PST 2016","Thu Feb 25 10:36:20 PST 2016","Wed Feb 24 11:02:01 PST 2016","","","137","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","7","4","6"
"3M93N4X8HKWT7ABBHBWJI747JN2SJZ","3EH3OJYIRZ7ZSUTYG3GBRAHHDP8AYX","A story and three questions","Answer three multiple choice questions about a short story","language; survey; short","$0.15","Wed Feb 24 09:54:16 PST 2016","20","BatchId:2282893;","3600","86400","Wed Mar 02 09:54:16 PST 2016","","","3R9WASFE20QDQ49MJF47OM40MSAZF5","A248P03SBIGVNH","Approved","Wed Feb 24 09:54:50 PST 2016","Wed Feb 24 10:11:35 PST 2016","Thu Feb 25 10:11:35 PST 2016","Wed Feb 24 11:02:01 PST 2016","","","1005","100% (1/1)","100% (1/1)","100% (1/1)","From what Jason Barley said we may conclude that not all of the decisive playoff matches were secured in the last seconds by Greg Jones.","1","1","7"
